-5.77376e-02,9.60845e-01,-5.30974e-03,5.32119e-01,-1.55854e+00,9.73355e-01,1.52996e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00
9.79240e-01,-9.05254e-02,6.85388e-01,-1.23170e+00,6.41624e-01,9.73355e-01,1.64409e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
6.99256e-01,1.24758e+00,1.03074e+00,4.11310e-02,6.41624e-01,9.73355e-01,-1.17924e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00
9.58501e-01,-2.81684e-01,-3.50658e-01,-1.23170e+00,6.41624e-01,9.73355e-01,1.58616e+00,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
1.07257e+00,5.05375e-03,-6.96007e-01,1.34296e+00,6.41624e-01,9.73355e-01,-1.32346e+00,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-9.91018e-01,1.05642e+00,6.85388e-01,8.19250e-01,6.41624e-01,9.73355e-01,-6.56593e-01,0.00000e+00,1.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
-4.10310e-01,-1.86105e-01,-1.38670e+00,6.50507e-01,-1.55854e+00,9.73355e-01,1.06538e+00,1.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
1.57032e+00,-9.50738e-01,1.37609e+00,8.08897e-01,6.41624e-01,9.73355e-01,6.01163e-01,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-5.96966e-01,6.74108e-01,-1.04136e+00,-4.95339e-03,6.41624e-01,9.73355e-01,-7.94808e-01,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
4.08902e-01,-2.81684e-01,3.40039e-01,5.37691e-01,-1.55854e+00,-1.02737e+00,-3.26516e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-3.37722e-01,-3.77263e-01,1.72143e+00,-1.23170e+00,6.41624e-01,-1.02737e+00,1.40345e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
-9.91018e-01,-1.42863e+00,-1.04136e+00,-1.23170e+00,-1.55854e+00,9.73355e-01,1.70753e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
1.59106e+00,-1.33305e+00,6.85388e-01,5.04318e-01,6.41624e-01,-1.02737e+00,4.93294e-01,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
1.44588e+00,-1.86105e-01,1.03074e+00,-1.23170e+00,6.41624e-01,9.73355e-01,8.62180e-01,0.00000e+00,1.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
-3.89570e-01,1.00633e-01,1.37609e+00,2.99764e-01,6.41624e-01,9.73355e-01,-6.85710e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
3.67423e-01,1.96212e-01,6.85388e-01,1.20433e+00,-1.55854e+00,9.73355e-01,5.64788e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
7.70695e-02,-7.59580e-01,6.85388e-01,7.53810e-01,6.41624e-01,-1.02737e+00,3.74840e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-1.71805e-01,1.96212e-01,1.03074e+00,-1.39223e-01,6.41624e-01,9.73355e-01,-1.63358e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-1.04287e+00,-9.05254e-02,-1.04136e+00,4.24156e-01,-1.55854e+00,9.73355e-01,-1.59258e-01,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-5.34747e-01,-1.33305e+00,6.85388e-01,5.04062e-01,6.41624e-01,9.73355e-01,-3.66410e-01,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-1.05324e+00,-7.59580e-01,1.37609e+00,9.30704e-01,6.41624e-01,9.73355e-01,-1.33764e+00,1.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
1.22811e+00,-9.50738e-01,-1.04136e+00,7.50328e-01,6.41624e-01,-1.02737e+00,-2.64045e-01,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
1.35255e+00,-6.64000e-01,3.40039e-01,1.12429e+00,6.41624e-01,9.73355e-01,-1.04584e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-1.69616e+00,1.34316e+00,1.72143e+00,2.02495e-01,-1.55854e+00,9.73355e-01,-1.73239e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
2.06807e+00,-1.14190e+00,6.85388e-01,-5.32491e-01,6.41624e-01,9.73355e-01,-1.69215e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
-1.48877e+00,-2.81684e-01,1.37609e+00,6.61551e-01,6.41624e-01,-1.02737e+00,3.33345e-01,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00
1.28918e-01,-1.61979e+00,1.37609e+00,-1.23170e+00,6.41624e-01,-1.02737e+00,-1.23657e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
2.06807e+00,-7.59580e-01,-1.38670e+00,8.51738e-01,6.41624e-01,9.73355e-01,-1.66701e+00,1.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
-3.68831e-01,-9.50738e-01,6.85388e-01,1.06380e+00,6.41624e-01,9.73355e-01,4.60474e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
-1.32285e+00,5.05375e-03,-1.38670e+00,1.07297e+00,6.41624e-01,9.73355e-01,3.26396e-01,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-1.07398e+00,-9.05254e-02,-5.30974e-03,1.45152e+00,-1.55854e+00,9.73355e-01,1.03298e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
3.05205e-01,-7.59580e-01,1.72143e+00,5.82721e-01,6.41624e-01,9.73355e-01,3.94933e-01,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
4.19272e-01,1.00633e-01,-1.73205e+00,6.17536e-01,6.41624e-01,9.73355e-01,-6.87171e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-1.65468e+00,3.15917e+00,3.40039e-01,2.30271e-01,6.41624e-01,9.73355e-01,-1.62223e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-5.86596e-01,9.60845e-01,-3.50658e-01,-1.23170e+00,6.41624e-01,9.73355e-01,-1.33261e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
-4.82898e-01,-5.68421e-01,-6.96007e-01,1.14914e+00,-1.55854e+00,-1.02737e+00,-1.00447e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-7.93992e-01,-4.72842e-01,-5.30974e-03,5.67223e-01,6.41624e-01,9.73355e-01,-1.43098e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
-1.78949e+00,-9.05254e-02,-3.50658e-01,1.52157e+00,6.41624e-01,-1.02737e+00,-8.40748e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-9.28799e-01,-5.68421e-01,3.40039e-01,-1.23170e+00,-1.55854e+00,-1.02737e+00,1.28551e+00,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
-2.23654e-01,-4.72842e-01,-1.38670e+00,7.08584e-01,-1.55854e+00,-1.02737e+00,3.37671e-01,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
4.29642e-01,2.58569e+00,-3.50658e-01,1.32647e+00,6.41624e-01,9.73355e-01,3.17260e-01,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
1.24885e+00,1.96212e-01,-5.30974e-03,-1.23170e+00,-1.55854e+00,9.73355e-01,-1.23724e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
4.08902e-01,-1.23748e+00,-6.96007e-01,6.59686e-01,6.41624e-01,-1.02737e+00,-6.76087e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-4.51789e-01,-6.64000e-01,3.40039e-01,-1.23170e+00,-1.55854e+00,-1.02737e+00,1.67604e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
-6.38445e-01,-1.14190e+00,-3.50658e-01,-1.23170e+00,6.41624e-01,-1.02737e+00,7.70804e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
1.08294e+00,3.73264e+00,-5.30974e-03,7.09480e-01,6.41624e-01,9.73355e-01,-4.18571e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-1.82175e-01,1.05642e+00,6.85388e-01,1.82504e-01,6.41624e-01,9.73355e-01,1.67386e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-1.28137e+00,1.96212e-01,1.72143e+00,9.58139e-01,6.41624e-01,9.73355e-01,-7.40098e-01,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-6.59185e-01,8.65266e-01,-1.38670e+00,-1.23170e+00,6.41624e-01,9.73355e-01,-1.58951e+00,0.00000e+00,1.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
9.78090e-02,-1.81095e+00,3.40039e-01,1.45385e+00,6.41624e-01,-1.02737e+00,-7.34154e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
2.11877e-01,-4.72842e-01,-5.30974e-03,8.65182e-01,6.41624e-01,9.73355e-01,-1.25223e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00
-1.26063e+00,-4.72842e-01,1.37609e+00,-1.23170e+00,6.41624e-01,9.73355e-01,-1.18602e-01,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
5.12600e-01,4.82950e-01,1.37609e+00,-1.23170e+00,6.41624e-01,-1.02737e+00,7.37759e-01,0.00000e+00,1.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
5.43709e-01,-2.81684e-01,-1.04136e+00,-1.23170e+00,6.41624e-01,-1.02737e+00,1.53293e-01,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
5.64449e-01,5.05375e-03,3.40039e-01,9.02532e-01,6.41624e-01,9.73355e-01,-3.82812e-01,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
4.91861e-01,-9.50738e-01,-5.30974e-03,2.92448e-01,6.41624e-01,9.73355e-01,9.19844e-01,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
3.57053e-01,-1.52421e+00,1.03074e+00,-1.23170e+00,6.41624e-01,9.73355e-01,2.13457e-01,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
-1.69616e+00,-2.81684e-01,-1.38670e+00,1.01265e+00,6.41624e-01,-1.02737e+00,1.64134e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-6.17706e-01,5.05375e-03,1.03074e+00,-1.23170e+00,-1.55854e+00,-1.02737e+00,-1.00526e+00,0.00000e+00,1.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
1.21774e+00,4.82950e-01,3.40039e-01,-2.61110e-01,6.41624e-01,9.73355e-01,1.36169e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
1.67402e+00,-1.42863e+00,-1.38670e+00,2.49356e-01,-1.55854e+00,-1.02737e+00,-2.92407e-01,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-1.71805e-01,-1.33305e+00,1.37609e+00,-1.23170e+00,6.41624e-01,9.73355e-01,-1.60138e+00,0.00000e+00,1.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
2.84465e-01,1.96212e-01,-1.04136e+00,1.13999e+00,6.41624e-01,-1.02737e+00,-1.49921e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-4.62159e-01,-1.14190e+00,-1.04136e+00,8.54696e-01,6.41624e-01,-1.02737e+00,8.29284e-01,1.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
-1.26063e+00,-6.64000e-01,1.37609e+00,1.13047e+00,6.41624e-01,-1.02737e+00,-1.15769e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
2.06807e+00,-5.68421e-01,-1.04136e+00,1.04227e-01,-1.55854e+00,9.73355e-01,-4.37744e-01,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-3.16982e-01,-5.68421e-01,1.37609e+00,8.12481e-01,6.41624e-01,9.73355e-01,1.61768e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
2.84465e-01,-1.14190e+00,-1.04136e+00,-1.23170e+00,6.41624e-01,9.73355e-01,-1.51425e+00,0.00000e+00,1.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
2.06807e+00,5.05375e-03,-3.50658e-01,8.14611e-01,-1.55854e+00,9.73355e-01,9.02663e-01,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
1.17627e+00,-1.42863e+00,6.85388e-01,3.40191e-01,6.41624e-01,-1.02737e+00,-1.27656e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
1.78808e+00,-9.05254e-02,-1.38670e+00,-1.23170e+00,6.41624e-01,-1.02737e+00,9.87552e-01,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
1.33181e+00,-1.14190e+00,-1.38670e+00,-1.23170e+00,6.41624e-01,9.73355e-01,1.58114e+00,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
-5.76226e-01,-5.68421e-01,1.37609e+00,-1.23170e+00,6.41624e-01,9.73355e-01,-1.02174e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
-1.01176e+00,2.91791e-01,-1.38670e+00,-1.23170e+00,-1.55854e+00,-1.02737e+00,-1.32928e+00,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
6.26668e-01,-1.04632e+00,-5.30974e-03,-1.23170e+00,6.41624e-01,9.73355e-01,-1.05485e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
-3.58461e-01,1.91664e+00,-5.30974e-03,1.23245e+00,6.41624e-01,9.73355e-01,-1.43611e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-1.32285e+00,5.05375e-03,-6.96007e-01,-1.23170e+00,6.41624e-01,-1.02737e+00,-1.62757e+00,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
-3.11682e+00,1.15200e+00,1.72143e+00,-1.23170e+00,6.41624e-01,9.73355e-01,4.50490e-01,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-2.96242e-01,-9.05254e-02,-5.30974e-03,-1.23170e+00,-1.55854e+00,-1.02737e+00,9.23074e-02,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
5.64449e-01,-9.05254e-02,-1.38670e+00,1.80232e+00,-1.55854e+00,9.73355e-01,1.15912e-01,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-5.45117e-01,-9.05254e-02,-1.38670e+00,3.93660e-01,6.41624e-01,9.73355e-01,-4.19573e-01,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-7.11034e-01,-9.50738e-01,-3.50658e-01,-1.23170e+00,-1.55854e+00,-1.02737e+00,9.79693e-01,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
2.06807e+00,-7.59580e-01,-3.50658e-01,-1.23170e+00,-1.55854e+00,-1.02737e+00,9.12429e-01,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
-7.21403e-01,1.00633e-01,-1.73205e+00,3.86122e-01,-1.55854e+00,9.73355e-01,-1.60664e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
1.50810e+00,-8.55159e-01,-1.04136e+00,9.66619e-01,6.41624e-01,-1.02737e+00,-6.47342e-01,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
-6.48815e-01,-3.77263e-01,-1.73205e+00,-1.23170e+00,6.41624e-01,9.73355e-01,9.68037e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
5.02230e-01,-4.72842e-01,-1.04136e+00,6.49609e-01,6.41624e-01,-1.02737e+00,1.48699e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
5.63299e-02,5.78529e-01,-5.30974e-03,8.16101e-01,6.41624e-01,-1.02737e+00,-2.25049e-01,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-6.38445e-01,-1.90653e+00,1.37609e+00,1.05510e-01,6.41624e-01,9.73355e-01,7.50578e-01,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
5.43709e-01,-7.59580e-01,3.40039e-01,-1.23170e+00,6.41624e-01,9.73355e-01,-5.64254e-01,0.00000e+00,1.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
9.58501e-01,-6.64000e-01,3.40039e-01,1.01604e+00,6.41624e-01,9.73355e-01,1.10360e+00,1.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
1.28918e-01,6.74108e-01,-1.04136e+00,1.03811e+00,6.41624e-01,9.73355e-01,-7.28443e-01,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
9.78090e-02,-4.72842e-01,-1.38670e+00,-1.23170e+00,6.41624e-01,-1.02737e+00,-1.57582e+00,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
6.16298e-01,-2.81684e-01,-3.50658e-01,6.27450e-01,6.41624e-01,-1.02737e+00,-7.22434e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-5.86596e-01,-1.04632e+00,-5.30974e-03,1.73136e+00,6.41624e-01,-1.02737e+00,-1.45737e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-4.10310e-01,-3.77263e-01,1.72143e+00,-1.23170e+00,6.41624e-01,9.73355e-01,-1.33319e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-1.09472e+00,-1.86105e-01,1.37609e+00,3.03044e-01,-1.55854e+00,9.73355e-01,8.60454e-02,1.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
8.74393e-02,-1.14190e+00,-3.50658e-01,-1.23170e+00,6.41624e-01,-1.02737e+00,-1.15790e-02,0.00000e+00,1.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
2.53356e-01,-9.50738e-01,1.03074e+00,7.11393e-01,6.41624e-01,-1.02737e+00,5.83687e-01,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
6.47407e-01,5.78529e-01,-3.50658e-01,8.66930e-01,6.41624e-01,-1.02737e+00,-4.53668e-01,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-5.88874e-03,-6.64000e-01,-3.50658e-01,4.07273e-02,6.41624e-01,9.73355e-01,3.19643e-01,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-2.66283e-02,-6.64000e-01,1.03074e+00,1.28494e+00,6.41624e-01,-1.02737e+00,1.58762e+00,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00
7.82214e-01,-4.72842e-01,1.37609e+00,-1.23170e+00,-1.55854e+00,-1.02737e+00,-1.49854e+00,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
-9.28799e-01,9.60845e-01,-5.30974e-03,2.85825e-01,6.41624e-01,9.73355e-01,-1.27922e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
1.48508e-02,2.91791e-01,-6.96007e-01,1.05461e-01,6.41624e-01,-1.02737e+00,-1.08340e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
8.23693e-01,-9.05254e-02,-5.30974e-03,6.71994e-01,6.41624e-01,9.73355e-01,1.10470e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-1.11545e+00,-2.81684e-01,3.40039e-01,-1.23170e+00,6.41624e-01,-1.02737e+00,1.33870e+00,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
9.79240e-01,-1.71537e+00,-3.50658e-01,9.76992e-01,6.41624e-01,9.73355e-01,1.34754e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-1.73764e+00,1.05642e+00,1.37609e+00,-1.23170e+00,6.41624e-01,9.73355e-01,1.92191e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
2.06807e+00,5.78529e-01,-1.04136e+00,7.27165e-01,6.41624e-01,9.73355e-01,-1.40500e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
1.91137e-01,-1.33305e+00,-1.38670e+00,1.29631e+00,-1.55854e+00,-1.02737e+00,-1.08986e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-1.62585e-02,-2.81684e-01,3.40039e-01,1.55354e-01,-1.55854e+00,-1.02737e+00,-1.39903e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
2.42986e-01,2.91791e-01,1.37609e+00,-1.23170e+00,6.41624e-01,-1.02737e+00,-1.67004e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
-3.37722e-01,-5.68421e-01,-3.50658e-01,-1.23170e+00,6.41624e-01,9.73355e-01,-3.91811e-01,0.00000e+00,1.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
5.02230e-01,1.00633e-01,6.85388e-01,-1.23170e+00,-1.55854e+00,9.73355e-01,9.22512e-01,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
-1.84134e+00,1.00633e-01,1.03074e+00,1.21187e+00,6.41624e-01,-1.02737e+00,-4.69919e-01,1.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
3.67423e-01,-3.77263e-01,-3.50658e-01,-1.23170e+00,6.41624e-01,9.73355e-01,1.04117e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
-2.44394e-01,3.87370e-01,1.03074e+00,-9.07556e-02,-1.55854e+00,9.73355e-01,4.83823e-01,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00
4.59601e-02,-1.86105e-01,3.40039e-01,5.15476e-01,6.41624e-01,-1.02737e+00,-1.71396e+00,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
3.05205e-01,-1.86105e-01,-3.50658e-01,-1.23170e+00,6.41624e-01,-1.02737e+00,-6.76383e-01,0.00000e+00,0.00000e+00,1.00000e+00,1.00000e+00,0.00000e+00
1.08179e-01,2.91791e-01,-6.96007e-01,-1.23170e+00,6.41624e-01,-1.02737e+00,-1.11698e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
-2.85873e-01,-4.72842e-01,1.37609e+00,-1.23170e+00,6.41624e-01,-1.02737e+00,-1.32173e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
6.26668e-01,-1.33305e+00,-5.30974e-03,1.81229e+00,-1.55854e+00,-1.02737e+00,-8.49044e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-3.69981e-02,-5.68421e-01,-3.50658e-01,-1.23170e+00,6.41624e-01,-1.02737e+00,9.12861e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
-8.66580e-01,6.74108e-01,-1.38670e+00,-1.38830e-01,6.41624e-01,9.73355e-01,1.66931e-01,1.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00
2.06807e+00,2.91791e-01,3.40039e-01,1.20734e-01,-1.55854e+00,9.73355e-01,-6.97662e-01,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00
3.57053e-01,-8.55159e-01,-1.04136e+00,-1.23170e+00,6.41624e-01,9.73355e-01,1.26625e+00,0.00000e+00,1.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00
